congress,bill_number,sponsor_title,sponsor_name,sponsor_state,cosponsor_name,cosponsor_bioguide_id,date_signed
115,hr5041,Rep.,Tim Walberg,MI,David Rouzer,R000603,2018-03-19
115,hr5041,Rep.,Tim Walberg,MI,Greg Gianforte,G000584,2018-04-12
115,hr5041,Rep.,Tim Walberg,MI,Jack Bergman,B001301,2018-04-17
115,hr5041,Rep.,Tim Walberg,MI,John Curtis,C001114,2018-04-25
115,hr5041,Rep.,Tim Walberg,MI,Kevin Cramer,C001096,2018-04-27
115,hr5041,Rep.,Tim Walberg,MI,Mark DeSaulnier,D000623,2018-05-03
115,hr5041,Rep.,Tim Walberg,MI,Don Bacon,B001298,2018-05-03
115,hr5041,Rep.,Tim Walberg,MI,John B. Larson,L000557,2018-05-07
115,hr5041,Rep.,Tim Walberg,MI,Bruce Poliquin,P000611,2018-05-08
115,hr5041,Rep.,Tim Walberg,MI,Seth Moulton,M001196,2018-05-08
115,hr5041,Rep.,Tim Walberg,MI,Marsha Blackburn,B001243,2018-05-11
115,hr5041,Rep.,Tim Walberg,MI,Jim Renacci,R000586,2018-05-11
