,congress,bill_number,sponsor_title,sponsor_name,sponsor_state,cosponsor_name,cosponsor_bioguide_id,date_signed,cosponsor_icpsr
9955,115,hr5911,Rep.,Jared Huffman,CA,Niki Tsongas,T000465,2018-09-28,20754
9956,115,hr5911,Rep.,Jared Huffman,CA,Nydia M. Velázquez,V000081,2018-09-28,29378
9957,115,hr5911,Rep.,Jared Huffman,CA,Tim Walz,W000799,2018-09-28,20726
9958,115,hr5911,Rep.,Jared Huffman,CA,Debbie Wasserman Schultz,W000797,2018-09-28,20504
9959,115,hr5911,Rep.,Jared Huffman,CA,Maxine Waters,W000187,2018-09-28,29106
9960,115,hr5911,Rep.,Jared Huffman,CA,Peter Welch,W000800,2018-09-28,20750
9961,115,hr5911,Rep.,Jared Huffman,CA,Frederica Wilson,W000808,2018-09-28,21118
9962,115,hr5911,Rep.,Jared Huffman,CA,Daniel Lipinski,L000563,2018-09-28,20508
9963,115,hr5911,Rep.,Jared Huffman,CA,Bobby L. Rush,R000515,2018-09-28,29346
9964,115,hr5911,Rep.,Jared Huffman,CA,Ben Ray Luján,L000570,2018-09-28,20932
9965,115,hr5911,Rep.,Jared Huffman,CA,Katherine Clark,C001101,2018-09-28,21375
9966,115,hr5911,Rep.,Jared Huffman,CA,Adriano Espaillat,E000297,2018-10-02,21715
9967,115,hr5911,Rep.,Jared Huffman,CA,Mike Doyle,D000482,2018-10-16,29561
9968,115,hr5911,Rep.,Jared Huffman,CA,Matt Cartwright,C001090,2018-10-16,21358
9969,115,hr5911,Rep.,Jared Huffman,CA,Debbie Dingell,D000624,2018-10-30,21529
9970,115,hr5911,Rep.,Jared Huffman,CA,Luis V. Gutiérrez,G000535,2018-11-06,29348
9971,115,hr5911,Rep.,Jared Huffman,CA,Paul Tonko,T000469,2018-11-14,20934
9972,115,hr5911,Rep.,Jared Huffman,CA,Joseph P. Kennedy III,K000379,2018-11-16,21335
9973,115,hr5911,Rep.,Jared Huffman,CA,William Lacy Clay,C001049,2018-11-16,20147
9974,115,hr5911,Rep.,Jared Huffman,CA,David Cicilline,C001084,2018-11-27,21172
9975,115,hr5911,Rep.,Jared Huffman,CA,Joseph Crowley,C001038,2018-11-27,29925
9976,115,hr5911,Rep.,Jared Huffman,CA,Albio Sires,S001165,2018-11-29,20542
9977,115,hr5911,Rep.,Jared Huffman,CA,Grace Meng,M001188,2018-12-06,21342
9978,115,hr5911,Rep.,Jared Huffman,CA,Jacky Rosen,R000608,2018-12-06,21743
9979,115,hr5911,Rep.,Jared Huffman,CA,Stephen F. Lynch,L000562,2018-12-10,20119
9980,115,hr5912,Rep.,Jim Langevin,RI,Diana DeGette,D000197,2018-05-22,29710
9981,115,hr5912,Rep.,Jim Langevin,RI,Don Young,Y000033,2018-05-22,14066
9982,115,hr5912,Rep.,Jim Langevin,RI,Steve Stivers,S001187,2018-05-22,21163
9983,115,hr5912,Rep.,Jim Langevin,RI,Collin C. Peterson,P000258,2018-06-05,29127
9984,115,hr5912,Rep.,Jim Langevin,RI,Yvette D. Clarke,C001067,2018-06-05,20733
9985,115,hr5912,Rep.,Jim Langevin,RI,Sean Patrick Maloney,M001185,2018-06-07,21344
9986,115,hr5912,Rep.,Jim Langevin,RI,Jan Schakowsky,S001145,2018-06-12,29911
9987,115,hr5912,Rep.,Jim Langevin,RI,Denny Heck,H001064,2018-06-19,21369
9988,115,hr5912,Rep.,Jim Langevin,RI,Greg Gianforte,G000584,2018-06-19,21751
9989,115,hr5912,Rep.,Jim Langevin,RI,Mark Pocan,P000607,2018-06-21,21370
9990,115,hr5912,Rep.,Jim Langevin,RI,Jim McGovern,M000312,2018-07-12,29729
9991,115,hr5912,Rep.,Jim Langevin,RI,Sheila Jackson Lee,J000032,2018-07-26,29573
9992,115,hr5913,Rep.,Tom MacArthur,NJ,Brian Fitzpatrick,F000466,2018-05-22,21718
9993,115,hr5913,Rep.,Tom MacArthur,NJ,Steve Knight,K000387,2018-06-12,21505
9994,115,hr5913,Rep.,Tom MacArthur,NJ,Randy Hultgren,H001059,2018-09-17,21129
9995,115,hr5913,Rep.,Tom MacArthur,NJ,John Katko,K000386,2018-09-17,21542
9996,115,hr5913,Rep.,Tom MacArthur,NJ,Mimi Walters,W000820,2018-09-20,21509
9997,115,hr5915,Rep.,Paul Mitchell,MI,Steve Stivers,S001187,2018-07-17,21163
9998,115,hr5918,Rep.,Carol Shea-Porter,NH,Frank A. LoBiondo,L000554,2018-05-22,29539
9999,115,hr5918,Rep.,Carol Shea-Porter,NH,Donald W. Norcross,N000188,2018-05-22,21536
10000,115,hr5918,Rep.,Carol Shea-Porter,NH,Tim Walz,W000799,2018-05-22,20726
10001,115,hr5918,Rep.,Carol Shea-Porter,NH,Walter B. Jones,J000255,2018-05-22,29546
10002,115,hr5918,Rep.,Carol Shea-Porter,NH,William Lacy Clay,C001049,2018-11-02,20147
10003,115,hr5920,Rep.,Carol Shea-Porter,NH,Filemon Vela,V000132,2018-06-05,21366
10004,115,hr5921,Rep.,Carol Shea-Porter,NH,Brian Fitzpatrick,F000466,2018-05-22,21718
10005,115,hr5921,Rep.,Carol Shea-Porter,NH,Doug Lamborn,L000564,2018-05-23,20704
10006,115,hr5921,Rep.,Carol Shea-Porter,NH,Ann McLane Kuster,K000382,2018-05-23,21340
10007,115,hr5921,Rep.,Carol Shea-Porter,NH,Jerry McNerney,M001166,2018-10-30,20702
10008,115,hr5922,Rep.,Elise Stefanik,NY,Tim Ryan,R000577,2018-05-22,20343
10009,115,hr5922,Rep.,Elise Stefanik,NY,Eleanor Holmes Norton,N000147,2018-06-05,NA
10010,115,hr5922,Rep.,Elise Stefanik,NY,Sanford D. Bishop Jr.,B000490,2018-06-14,29339
10011,115,hr5922,Rep.,Elise Stefanik,NY,Derek Kilmer,K000381,2018-06-21,21368
10012,115,hr5922,Rep.,Elise Stefanik,NY,Amata Coleman Radewagen,R000600,2018-06-27,NA
10013,115,hr5922,Rep.,Elise Stefanik,NY,Mike Coffman,C001077,2018-07-11,20906
10014,115,hr5922,Rep.,Elise Stefanik,NY,Thomas Suozzi,S001201,2018-07-11,21747
10015,115,hr5922,Rep.,Elise Stefanik,NY,Paul Cook,C001094,2018-07-13,21305
10016,115,hr5922,Rep.,Elise Stefanik,NY,Yvette D. Clarke,C001067,2018-07-16,20733
10017,115,hr5922,Rep.,Elise Stefanik,NY,Ro Khanna,K000389,2018-07-16,21728
10018,115,hr5922,Rep.,Elise Stefanik,NY,Peter T. King,K000210,2018-07-17,29375
10019,115,hr5922,Rep.,Elise Stefanik,NY,Adriano Espaillat,E000297,2018-07-25,21715
10020,115,hr5922,Rep.,Elise Stefanik,NY,Jim Banks,B001299,2018-09-04,21702
10021,115,hr5922,Rep.,Elise Stefanik,NY,Jenniffer González-Colón,G000582,2018-10-30,NA
10022,115,hr5922,Rep.,Elise Stefanik,NY,John Delaney,D000620,2018-11-14,21334
10023,115,hr5924,Rep.,Peter Roskam,IL,Ted Deutch,D000610,2018-05-23,20959
10024,115,hr5924,Rep.,Peter Roskam,IL,Doug Collins,C001093,2018-05-23,21323
10025,115,hr5924,Rep.,Peter Roskam,IL,Jerrold Nadler,N000002,2018-05-23,29377
10026,115,hr5924,Rep.,Peter Roskam,IL,Cathy McMorris Rodgers,M001159,2018-05-23,20535
10027,115,hr5924,Rep.,Peter Roskam,IL,Ileana Ros-Lehtinen,R000435,2018-05-23,15634
10028,115,hr5924,Rep.,Peter Roskam,IL,Kay Granger,G000377,2018-05-23,29762
10029,115,hr5924,Rep.,Peter Roskam,IL,Nita M. Lowey,L000480,2018-05-23,15612
10030,115,hr5924,Rep.,Peter Roskam,IL,Brad Sherman,S000344,2018-05-23,29707
10031,115,hr5924,Rep.,Peter Roskam,IL,Marc Veasey,V000131,2018-05-23,21365
10032,115,hr5924,Rep.,Peter Roskam,IL,Ken Buck,B001297,2018-05-23,21510
10033,115,hr5924,Rep.,Peter Roskam,IL,Eliot L. Engel,E000179,2018-05-23,15603
10034,115,hr5924,Rep.,Peter Roskam,IL,Gus Bilirakis,B001257,2018-05-25,20758
10035,115,hr5924,Rep.,Peter Roskam,IL,Carlos Curbelo,C001107,2018-06-05,21512
10036,115,hr5924,Rep.,Peter Roskam,IL,Josh Gottheimer,G000583,2018-06-05,21723
10037,115,hr5924,Rep.,Peter Roskam,IL,David Schweikert,S001183,2018-06-05,21105
10038,115,hr5924,Rep.,Peter Roskam,IL,Debbie Wasserman Schultz,W000797,2018-06-05,20504
10039,115,hr5924,Rep.,Peter Roskam,IL,Matt Gaetz,G000578,2018-06-05,21719
10040,115,hr5924,Rep.,Peter Roskam,IL,Christopher H. Smith,S000522,2018-06-05,14863
10041,115,hr5924,Rep.,Peter Roskam,IL,Ryan Costello,C001106,2018-06-05,21547
10042,115,hr5924,Rep.,Peter Roskam,IL,Steven J. Chabot,C000266,2018-06-08,29550
10043,115,hr5924,Rep.,Peter Roskam,IL,F. James Sensenbrenner,S000244,2018-06-08,14657
10044,115,hr5924,Rep.,Peter Roskam,IL,Doug Lamborn,L000564,2018-06-08,20704
10045,115,hr5924,Rep.,Peter Roskam,IL,Leonard Lance,L000567,2018-06-08,20929
10046,115,hr5924,Rep.,Peter Roskam,IL,Lee Zeldin,Z000017,2018-06-08,21539
10047,115,hr5924,Rep.,Peter Roskam,IL,Don Bacon,B001298,2018-06-08,21701
10048,115,hr5924,Rep.,Peter Roskam,IL,Glenn Grothman,G000576,2018-06-08,21559
10049,115,hr5924,Rep.,Peter Roskam,IL,Brian Fitzpatrick,F000466,2018-06-08,21718
10050,115,hr5924,Rep.,Peter Roskam,IL,Alcee L. Hastings,H000324,2018-06-08,29337
10051,115,hr5924,Rep.,Peter Roskam,IL,Donald W. Norcross,N000188,2018-06-08,21536
10052,115,hr5924,Rep.,Peter Roskam,IL,Lamar Smith,S000583,2018-06-14,15445
10053,115,hr5924,Rep.,Peter Roskam,IL,Brian Mast,M001199,2018-06-14,21735
10054,115,hr5924,Rep.,Peter Roskam,IL,Ted Poe,P000592,2018-06-14,20528
10055,115,hr5924,Rep.,Peter Roskam,IL,Karen Handel,H001078,2018-06-14,21752
10056,115,hr5924,Rep.,Peter Roskam,IL,Eric Swalwell,S001193,2018-07-03,21306
10057,115,hr5924,Rep.,Peter Roskam,IL,Paul Mitchell,M001201,2018-07-03,21737
10058,115,hr5924,Rep.,Peter Roskam,IL,John Ratcliffe,R000601,2018-07-03,21549
10059,115,hr5924,Rep.,Peter Roskam,IL,Trey Gowdy,G000566,2018-07-06,21175
10060,115,hr5924,Rep.,Peter Roskam,IL,Scott Perry,P000605,2018-07-10,21356
10061,115,hr5924,Rep.,Peter Roskam,IL,Keith Rothfus,R000598,2018-07-11,21357
10062,115,hr5924,Rep.,Peter Roskam,IL,Mark Meadows,M001187,2018-07-24,21348
10063,115,hr5924,Rep.,Peter Roskam,IL,Joe Wilson,W000795,2018-07-24,20138
10064,115,hr5924,Rep.,Peter Roskam,IL,Ron DeSantis,D000621,2018-09-06,21318
10065,115,hr5924,Rep.,Peter Roskam,IL,Claudia Tenney,T000478,2018-09-17,21749
10066,115,hr5924,Rep.,Peter Roskam,IL,Randy Weber,W000814,2018-09-25,21360
10067,115,hr5924,Rep.,Peter Roskam,IL,Thomas Suozzi,S001201,2018-09-25,21747
10068,115,hr5924,Rep.,Peter Roskam,IL,Brad Schneider,S001190,2018-09-26,21326
10069,115,hr5924,Rep.,Peter Roskam,IL,Jim Jordan,J000289,2018-10-23,20738
10070,115,hr5924,Rep.,Peter Roskam,IL,Gene Green,G000410,2018-10-23,39304
10071,115,hr5924,Rep.,Peter Roskam,IL,David Kustoff,K000392,2018-11-16,21731
10072,115,hr5924,Rep.,Peter Roskam,IL,Grace Meng,M001188,2018-11-27,21342
10073,115,hr5925,Rep.,Trey Gowdy,SC,Elijah E. Cummings,C000984,2018-05-23,29587
10074,115,hr5925,Rep.,Trey Gowdy,SC,Mark Meadows,M001187,2018-05-23,21348
10075,115,hr5925,Rep.,Trey Gowdy,SC,Gerald E. Connolly,C001078,2018-05-23,20952
10076,115,hr5926,Rep.,Bill Keating,MA,Keith Rothfus,R000598,2018-05-23,21357
10077,115,hr5927,Rep.,Darren Soto,FL,Brian Fitzpatrick,F000466,2018-05-23,21718
10078,115,hr5928,Rep.,Jared Polis,CO,Carolyn B. Maloney,M000087,2018-05-23,29379
10079,115,hr5928,Rep.,Jared Polis,CO,Robert C. Scott,S000185,2018-05-23,39307
10080,115,hr5928,Rep.,Jared Polis,CO,Pramila Jayapal,J000298,2018-05-23,21726
10081,115,hr5928,Rep.,Jared Polis,CO,Mark DeSaulnier,D000623,2018-05-23,21504
10082,115,hr5928,Rep.,Jared Polis,CO,Yvette D. Clarke,C001067,2018-05-23,20733
10083,115,hr5928,Rep.,Jared Polis,CO,Keith Ellison,E000288,2018-05-23,20727
10084,115,hr5928,Rep.,Jared Polis,CO,Adriano Espaillat,E000297,2018-05-23,21715
10085,115,hr5928,Rep.,Jared Polis,CO,Rosa DeLauro,D000216,2018-05-23,29109
10086,115,hr5928,Rep.,Jared Polis,CO,Gwen Moore,M001160,2018-05-23,20537
10087,115,hr5928,Rep.,Jared Polis,CO,Alma Adams,A000370,2018-05-23,21545
10088,115,hr5928,Rep.,Jared Polis,CO,Grace F. Napolitano,N000179,2018-05-23,29903
10089,115,hr5928,Rep.,Jared Polis,CO,Ed Perlmutter,P000593,2018-05-23,20705
10090,115,hr5928,Rep.,Jared Polis,CO,José E. Serrano,S000248,2018-05-24,29134
10091,115,hr5928,Rep.,Jared Polis,CO,Dwight Evans,E000296,2018-05-25,21566
10092,115,hr5928,Rep.,Jared Polis,CO,Katherine Clark,C001101,2018-05-29,21375
10093,115,hr5928,Rep.,Jared Polis,CO,Ro Khanna,K000389,2018-06-01,21728
10094,115,hr5928,Rep.,Jared Polis,CO,Alan Lowenthal,L000579,2018-06-06,21313
10095,115,hr5928,Rep.,Jared Polis,CO,Michael E. Capuano,C001037,2018-06-12,29919
10096,115,hr5928,Rep.,Jared Polis,CO,Maxine Waters,W000187,2018-06-12,29106
10097,115,hr5929,Rep.,Yvette D. Clarke,NY,Stacey Plaskett,P000610,2018-05-23,NA
10098,115,hr5929,Rep.,Yvette D. Clarke,NY,Nydia M. Velázquez,V000081,2018-05-23,29378
10099,115,hr5930,Rep.,Joe L. Barton,TX,Bobby L. Rush,R000515,2018-05-23,29346
10100,115,hr5932,Rep.,Judy Chu,CA,Ted Deutch,D000610,2018-05-23,20959
10101,115,hr5932,Rep.,Judy Chu,CA,Grace F. Napolitano,N000179,2018-05-23,29903
10102,115,hr5932,Rep.,Judy Chu,CA,Alan Lowenthal,L000579,2018-07-03,21313
10103,115,hr5932,Rep.,Judy Chu,CA,Alcee L. Hastings,H000324,2018-08-24,29337
10104,115,hr5933,Rep.,Doug Collins,GA,Ted Deutch,D000610,2018-05-23,20959
10105,115,hr5934,Rep.,Rick Crawford,AR,French Hill,H001072,2018-06-06,21503
10106,115,hr5934,Rep.,Rick Crawford,AR,Bruce Westerman,W000821,2018-06-06,21563
10107,115,hr5934,Rep.,Rick Crawford,AR,Steve Womack,W000809,2018-06-06,21108
10108,115,hr5935,Rep.,Rodney Davis,IL,Peter Roskam,R000580,2018-05-23,20715
10109,115,hr5935,Rep.,Rodney Davis,IL,Mike Bost,B001295,2018-05-23,21519
10110,115,hr5935,Rep.,Rodney Davis,IL,Adam Kinzinger,K000378,2018-05-23,21128
10111,115,hr5935,Rep.,Rodney Davis,IL,Randy Hultgren,H001059,2018-05-23,21129
10112,115,hr5935,Rep.,Rodney Davis,IL,Darin M. LaHood,L000585,2018-05-23,21562
10113,115,hr5935,Rep.,Rodney Davis,IL,John Shimkus,S000364,2018-05-23,29718
10114,115,hr5935,Rep.,Rodney Davis,IL,Cheri Bustos,B001286,2018-05-23,21329
10115,115,hr5935,Rep.,Rodney Davis,IL,Jan Schakowsky,S001145,2018-05-23,29911
10116,115,hr5935,Rep.,Rodney Davis,IL,Danny K. Davis,D000096,2018-05-23,29717
10117,115,hr5935,Rep.,Rodney Davis,IL,Mike Quigley,Q000023,2018-05-23,20954
10118,115,hr5935,Rep.,Rodney Davis,IL,Robin Kelly,K000385,2018-05-23,21371
10119,115,hr5935,Rep.,Rodney Davis,IL,Bobby L. Rush,R000515,2018-05-23,29346
10120,115,hr5935,Rep.,Rodney Davis,IL,Bill Foster,F000454,2018-05-23,20749
10121,115,hr5935,Rep.,Rodney Davis,IL,Brad Schneider,S001190,2018-05-23,21326
10122,115,hr5935,Rep.,Rodney Davis,IL,Daniel Lipinski,L000563,2018-05-23,20508
10123,115,hr5935,Rep.,Rodney Davis,IL,Raja Krishnamoorthi,K000391,2018-05-23,21730
10124,115,hr5935,Rep.,Rodney Davis,IL,Luis V. Gutiérrez,G000535,2018-05-23,29348
10125,115,hr5936,Rep.,Bill Foster,IL,Steve Cohen,C001068,2018-05-23,20748
10126,115,hr5936,Rep.,Bill Foster,IL,Jamie Raskin,R000606,2018-05-23,21741
10127,115,hr5938,Res. Comm.,Jenniffer González-Colón,PR,Mike Coffman,C001077,2018-07-11,20906
10128,115,hr5939,Rep.,Raúl M. Grijalva,AZ,Tom Cole,C001053,2018-05-23,20344
10129,115,hr5940,Rep.,Ann McLane Kuster,NH,Mia Love,L000584,2018-05-23,21552
10130,115,hr5940,Rep.,Ann McLane Kuster,NH,Debbie Dingell,D000624,2018-05-23,21529
10131,115,hr5941,Rep.,Jim Langevin,RI,Raúl M. Grijalva,G000551,2018-05-23,20305
10132,115,hr5941,Rep.,Jim Langevin,RI,Mike Quigley,Q000023,2018-05-23,20954
10133,115,hr5941,Rep.,Jim Langevin,RI,Eleanor Holmes Norton,N000147,2018-05-23,NA
10134,115,hr5941,Rep.,Jim Langevin,RI,Gwen Moore,M001160,2018-06-05,20537
10135,115,hr5941,Rep.,Jim Langevin,RI,Debbie Wasserman Schultz,W000797,2018-06-05,20504
10136,115,hr5941,Rep.,Jim Langevin,RI,Earl Blumenauer,B000574,2018-06-06,29588
10137,115,hr5941,Rep.,Jim Langevin,RI,Jan Schakowsky,S001145,2018-06-06,29911
10138,115,hr5941,Rep.,Jim Langevin,RI,Mark DeSaulnier,D000623,2018-09-26,21504
10139,115,hr5942,Rep.,Barbara Lee,CA,Pete Aguilar,A000371,2018-05-23,21506
10140,115,hr5942,Rep.,Barbara Lee,CA,Nanette Barragán,B001300,2018-05-23,21703
10141,115,hr5942,Rep.,Barbara Lee,CA,Karen Bass,B001270,2018-05-23,21110
10142,115,hr5942,Rep.,Barbara Lee,CA,Suzanne Bonamici,B001278,2018-05-23,21198
10143,115,hr5942,Rep.,Barbara Lee,CA,Madeleine Z. Bordallo,B001245,2018-05-23,NA
10144,115,hr5942,Rep.,Barbara Lee,CA,Anthony Brown,B001304,2018-05-23,21707
10145,115,hr5942,Rep.,Barbara Lee,CA,Salud Carbajal,C001112,2018-05-23,21709
10146,115,hr5942,Rep.,Barbara Lee,CA,Tony Cárdenas,C001097,2018-05-23,21309
10147,115,hr5942,Rep.,Barbara Lee,CA,André Carson,C001072,2018-05-23,20757
10148,115,hr5942,Rep.,Barbara Lee,CA,Joaquín Castro,C001091,2018-05-23,21362
10149,115,hr5942,Rep.,Barbara Lee,CA,Judy Chu,C001080,2018-05-23,20955
10150,115,hr5942,Rep.,Barbara Lee,CA,Yvette D. Clarke,C001067,2018-05-23,20733
10151,115,hr5942,Rep.,Barbara Lee,CA,J. Luis Correa,C001110,2018-05-23,21711
10152,115,hr5942,Rep.,Barbara Lee,CA,Danny K. Davis,D000096,2018-05-23,29717
10153,115,hr5942,Rep.,Barbara Lee,CA,Keith Ellison,E000288,2018-05-23,20727
10154,115,hr5942,Rep.,Barbara Lee,CA,Anna G. Eshoo,E000215,2018-05-23,29312
10155,115,hr5942,Rep.,Barbara Lee,CA,Adriano Espaillat,E000297,2018-05-23,21715
10156,115,hr5942,Rep.,Barbara Lee,CA,Marcia L. Fudge,F000455,2018-05-23,20941
10157,115,hr5942,Rep.,Barbara Lee,CA,Ruben Gallego,G000574,2018-05-23,21502
10158,115,hr5942,Rep.,Barbara Lee,CA,Jimmy Gomez,G000585,2018-05-23,21754
10159,115,hr5942,Rep.,Barbara Lee,CA,Al Green,G000553,2018-05-23,20529
10160,115,hr5942,Rep.,Barbara Lee,CA,Raúl M. Grijalva,G000551,2018-05-23,20305
10161,115,hr5942,Rep.,Barbara Lee,CA,Luis V. Gutiérrez,G000535,2018-05-23,29348
10162,115,hr5942,Rep.,Barbara Lee,CA,Colleen Hanabusa,H001050,2018-05-23,21124
10163,115,hr5942,Rep.,Barbara Lee,CA,Alcee L. Hastings,H000324,2018-05-23,29337
10164,115,hr5942,Rep.,Barbara Lee,CA,Pramila Jayapal,J000298,2018-05-23,21726
10165,115,hr5942,Rep.,Barbara Lee,CA,Eddie Bernice Johnson,J000126,2018-05-23,39305
10166,115,hr5942,Rep.,Barbara Lee,CA,Robin Kelly,K000385,2018-05-23,21371
10167,115,hr5942,Rep.,Barbara Lee,CA,Ro Khanna,K000389,2018-05-23,21728
10168,115,hr5942,Rep.,Barbara Lee,CA,John Lewis,L000287,2018-05-23,15431
10169,115,hr5942,Rep.,Barbara Lee,CA,Ted Lieu,L000582,2018-05-23,21507
10170,115,hr5942,Rep.,Barbara Lee,CA,Zoe Lofgren,L000397,2018-05-23,29504
10171,115,hr5942,Rep.,Barbara Lee,CA,Alan Lowenthal,L000579,2018-05-23,21313
10172,115,hr5942,Rep.,Barbara Lee,CA,Michelle Lujan Grisham,L000580,2018-05-23,21341
10173,115,hr5942,Rep.,Barbara Lee,CA,Doris Matsui,M001163,2018-05-23,20538
10174,115,hr5942,Rep.,Barbara Lee,CA,Gregory W. Meeks,M001137,2018-05-23,29776
10175,115,hr5942,Rep.,Barbara Lee,CA,Grace Meng,M001188,2018-05-23,21342
10176,115,hr5942,Rep.,Barbara Lee,CA,Grace F. Napolitano,N000179,2018-05-23,29903
10177,115,hr5942,Rep.,Barbara Lee,CA,Eleanor Holmes Norton,N000147,2018-05-23,NA
10178,115,hr5942,Rep.,Barbara Lee,CA,Donald M. Payne Jr.,P000604,2018-05-23,31103
10179,115,hr5942,Rep.,Barbara Lee,CA,Jamie Raskin,R000606,2018-05-23,21741
10180,115,hr5942,Rep.,Barbara Lee,CA,Cedric Richmond,R000588,2018-05-23,21137
10181,115,hr5942,Rep.,Barbara Lee,CA,Lucille Roybal-Allard,R000486,2018-05-23,29317
10182,115,hr5942,Rep.,Barbara Lee,CA,Bobby L. Rush,R000515,2018-05-23,29346
10183,115,hr5942,Rep.,Barbara Lee,CA,Gregorio Kilili Camacho Sablan,S001177,2018-05-23,NA
10184,115,hr5942,Rep.,Barbara Lee,CA,Linda T. Sánchez,S001156,2018-05-23,20310
10185,115,hr5942,Rep.,Barbara Lee,CA,Adam B. Schiff,S001150,2018-05-23,20104
10186,115,hr5942,Rep.,Barbara Lee,CA,Robert C. Scott,S000185,2018-05-23,39307
10187,115,hr5942,Rep.,Barbara Lee,CA,José E. Serrano,S000248,2018-05-23,29134
10188,115,hr5942,Rep.,Barbara Lee,CA,Terri Sewell,S001185,2018-05-23,21102
10189,115,hr5942,Rep.,Barbara Lee,CA,Eric Swalwell,S001193,2018-05-23,21306
10190,115,hr5942,Rep.,Barbara Lee,CA,Mark Takano,T000472,2018-05-23,21312
10191,115,hr5942,Rep.,Barbara Lee,CA,Norma Torres,T000474,2018-05-23,21508
10192,115,hr5942,Rep.,Barbara Lee,CA,Nydia M. Velázquez,V000081,2018-05-23,29378
10193,115,hr5942,Rep.,Barbara Lee,CA,Frederica Wilson,W000808,2018-05-23,21118
10194,115,hr5942,Rep.,Barbara Lee,CA,Bonnie Watson Coleman,W000822,2018-05-23,21538
10195,115,hr5942,Rep.,Barbara Lee,CA,Raja Krishnamoorthi,K000391,2018-05-23,21730
10196,115,hr5942,Rep.,Barbara Lee,CA,Joseph Crowley,C001038,2018-06-05,29925
10197,115,hr5942,Rep.,Barbara Lee,CA,Tulsi Gabbard,G000571,2018-06-05,21324
10198,115,hr5942,Rep.,Barbara Lee,CA,Lisa Blunt Rochester,B001303,2018-06-05,21706
10199,115,hr5942,Rep.,Barbara Lee,CA,Hakeem Jeffries,J000294,2018-06-05,21343
10200,115,hr5942,Rep.,Barbara Lee,CA,Mark Pocan,P000607,2018-06-19,21370
10201,115,hr5942,Rep.,Barbara Lee,CA,G. K. Butterfield,B001251,2018-06-19,20340
10202,115,hr5942,Rep.,Barbara Lee,CA,Earl Blumenauer,B000574,2018-06-19,29588
10203,115,hr5942,Rep.,Barbara Lee,CA,Bill Foster,F000454,2018-07-11,20749
10204,115,hr5942,Rep.,Barbara Lee,CA,Jackie Speier,S001175,2018-07-11,20762
10205,115,hr5942,Rep.,Barbara Lee,CA,Joyce Beatty,B001281,2018-09-04,21352
10206,115,hr5942,Rep.,Barbara Lee,CA,William Lacy Clay,C001049,2018-10-19,20147
10207,115,hr5942,Rep.,Barbara Lee,CA,Brenda Lawrence,L000581,2018-10-19,21530
10208,115,hr5942,Rep.,Barbara Lee,CA,Bennie Thompson,T000193,2018-10-19,29368
10209,115,hr5942,Rep.,Barbara Lee,CA,Kathy Castor,C001066,2018-10-26,20708
10210,115,hr5945,Rep.,Gwen Moore,WI,Ron Kind,K000188,2018-05-23,29769
10211,115,hr5945,Rep.,Gwen Moore,WI,Eleanor Holmes Norton,N000147,2018-05-23,NA
10212,115,hr5945,Rep.,Gwen Moore,WI,Sheila Jackson Lee,J000032,2018-05-23,29573
10213,115,hr5945,Rep.,Gwen Moore,WI,Debbie Dingell,D000624,2018-05-23,21529
10214,115,hr5945,Rep.,Gwen Moore,WI,Eddie Bernice Johnson,J000126,2018-05-23,39305
10215,115,hr5945,Rep.,Gwen Moore,WI,Mark Pocan,P000607,2018-05-23,21370
10216,115,hr5945,Rep.,Gwen Moore,WI,Dan Kildee,K000380,2018-05-23,21372
10217,115,hr5945,Rep.,Gwen Moore,WI,Vicente Gonzalez,G000581,2018-05-23,21722
10218,115,hr5945,Rep.,Gwen Moore,WI,Filemon Vela,V000132,2018-05-29,21366
10219,115,hr5945,Rep.,Gwen Moore,WI,Frederica Wilson,W000808,2018-05-29,21118
10220,115,hr5945,Rep.,Gwen Moore,WI,Donald M. Payne Jr.,P000604,2018-05-29,31103
10221,115,hr5945,Rep.,Gwen Moore,WI,Steve Cohen,C001068,2018-07-24,20748
10222,115,hr5945,Rep.,Gwen Moore,WI,Raúl M. Grijalva,G000551,2018-07-26,20305
10223,115,hr5945,Rep.,Gwen Moore,WI,Michelle Lujan Grisham,L000580,2018-09-05,21341
10224,115,hr5945,Rep.,Gwen Moore,WI,Derek Kilmer,K000381,2018-09-25,21368
10225,115,hr5945,Rep.,Gwen Moore,WI,Edward Royce,R000487,2018-11-16,29321
10226,115,hr5945,Rep.,Gwen Moore,WI,Hank Johnson,J000288,2018-12-06,20712
10227,115,hr5946,Rep.,Stephanie Murphy,FL,Brian Fitzpatrick,F000466,2018-05-23,21718
10228,115,hr5946,Rep.,Stephanie Murphy,FL,Jacky Rosen,R000608,2018-06-06,21743
10229,115,hr5948,Rep.,Collin C. Peterson,MN,Greg Gianforte,G000584,2018-05-23,21751
10230,115,hr5948,Rep.,Collin C. Peterson,MN,Steve King,K000362,2018-05-23,20325
10231,115,hr5948,Rep.,Collin C. Peterson,MN,Ken Buck,B001297,2018-06-13,21510
10232,115,hr5948,Rep.,Collin C. Peterson,MN,Kevin Cramer,C001096,2018-06-13,21350
10233,115,hr5948,Rep.,Collin C. Peterson,MN,Louie Gohmert,G000552,2018-06-13,20527
10234,115,hr5948,Rep.,Collin C. Peterson,MN,Mark Meadows,M001187,2018-06-13,21348
